Source,URL,year,Longitude,Latitude,pH,CEC,Sand,Silt,Clay,Corg
SoilGrids,https://soilgrids.org,2024,120.8050003,23.509166700000002,4.3,8.1,45,31.5,23.5,0.55000000000000004
SoilGrids,https://soilgrids.org,2024,122.8874969,11.0569448,4.9000000000000004,5.65,25,22,53,0.32
SoilGrids,https://soilgrids.org,2024,130.80000000000001,33.6666666666667,5.7,17.350000000000001,7,51,42,2.85
SoilGrids,https://soilgrids.org,2024,145.36666666666699,-6.0333333333333297,4.5,8.1,31.9,57.4,68,10.620000000000001
SoilGrids,https://soilgrids.org,2024,-172.363333333333,-13.4583333333333,3.9,0.2,3,72.2,24.7,0.41
SoilGrids,https://soilgrids.org,2024,-151.75340270000001,59.730854000000001,5.4,1.2,44,47.8,8.1999999999999993,5.21
SoilGrids,https://soilgrids.org,2024,-151.68083189999899,59.461112999999997,4.0999999999999996,1.35,29.1,68.7,2.2000000000000002,5.37
SoilGrids,https://soilgrids.org,2024,-151.057067899999,60.515884399999997,4.2,10,35.4,56,6,1.3800000000000001
SoilGrids,https://soilgrids.org,2024,-133.58332820000001,56.008335099999996,3.8,23,73.3,14.7,12,42.510000000000005
SoilGrids,https://soilgrids.org,2024,-132.64582820000001,55.487499200000002,4.9000000000000004,10.55,49.1,46.1,4.8,4.82
SoilGrids,https://soilgrids.org,2024,-123.6933365,39.369445800000001,4.9000000000000004,8.1999999999999993,34.700000000000003,26.8,38.5,0.47000000000000003
SoilGrids,https://soilgrids.org,2024,-123.5809708,46.947570800000001,5.4,5.2,27.2,69.099999999999994,3.7,3.18
SoilGrids,https://soilgrids.org,2024,-123.55833440000001,45.8166656,5.2,59.05,65.2,29.2,5.6,4.3600000000000003
SoilGrids,https://soilgrids.org,2024,-123.3046112,44.576946300000003,6,32.450000000000003,19.2,47.9,32.9,0.61
SoilGrids,https://soilgrids.org,2024,-123.1583328,47.5416679,4.5,5.0999999999999996,53.6,34.6,11.8,10.73
SoilGrids,https://soilgrids.org,2024,-123.0942841,46.6061859,5,21,17.2,27.1,55.7,0.15
SoilGrids,https://soilgrids.org,2024,-122.8499985,46.108333600000002,4.9000000000000004,27.25,14.1,66.8,19.100000000000001,4.92
SoilGrids,https://soilgrids.org,2024,-119.67097870000001,37.839923599999999,5.3,0.85,78.7,19.3,1.6,1.3900000000000001
SoilGrids,https://soilgrids.org,2024,-115.6391678,46.751388499999997,5.8,6,57.9,35,7.1,0.45999999999999996
SoilGrids,https://soilgrids.org,2024,-114.6884766,47.269878400000003,5.0999999999999996,2.65,42.7,48.3,9,6.36
SoilGrids,https://soilgrids.org,2024,-109.3502579,48.350757600000001,6.35,32.700000000000003,32.9,38.299999999999997,28.8,5.85
SoilGrids,https://soilgrids.org,2024,-108.231941199999,37.684444399999997,5.3,6.45,32.6,51,16.399999999999999,2.5499999999999998
SoilGrids,https://soilgrids.org,2024,-106.570831299999,37.424999200000002,5.3,12.35,69,19,12,0.64
SoilGrids,https://soilgrids.org,2024,-105.1472244,37.3230553,5.6,26,72.2,22.9,4.9000000000000004,0.37
SoilGrids,https://soilgrids.org,2024,-100.4887466,36.278331799999997,8.1999999999999993,22.9,18.7,32,28.3,0.18
SoilGrids,https://soilgrids.org,2024,-98.928817749023395,46.905338287353501,5.6,35.65,35,41.1,23.9,3.9200000000000004
SoilGrids,https://soilgrids.org,2024,-96.645004299999997,32.598216999999998,7,10.15,94.1,5,0.9,0.08
SoilGrids,https://soilgrids.org,2024,-96.520942700000006,35.481666599999997,5.4,3.1,76.2,17.5,6.3,1.06
SoilGrids,https://soilgrids.org,2024,-96.349998499999998,33.450000799999998,7.766667,22.9,12.9,54.5,32.6,0.02
SoilGrids,https://soilgrids.org,2024,-94.603822199999996,37.363275000000002,4.8,19,23.8,62,14.2,1
SoilGrids,https://soilgrids.org,2024,-94.566183300000006,36.739977799999998,5.0999999999999996,19.55,8.9,60.8,30.2,0.1
SoilGrids,https://soilgrids.org,2024,-94.509861099999995,37.5158889,5.4,6.85,17.2,61.6,21.2,1.5
SoilGrids,https://soilgrids.org,2024,-94.4594278,37.122652799999997,4.9000000000000004,8,4.2,34.5,61.3,0.8
SoilGrids,https://soilgrids.org,2024,-94.429166699999996,36.648055599999999,6.2,9,12,78.3,9.6999999999999993,0.8
SoilGrids,https://soilgrids.org,2024,-94.409633299999996,37.3310861,6.3,6,53.9,31.7,14.4,1.3
SoilGrids,https://soilgrids.org,2024,-94.185588899999999,36.743122200000002,6.6,10,6.8,76.400000000000006,16.8,1.9
SoilGrids,https://soilgrids.org,2024,-94.177075000000002,37.090688900000004,6.9,8,13,74.2,12.8,0.7
SoilGrids,https://soilgrids.org,2024,-94.176594399999999,37.128658299999998,5.9,6,10.6,60.9,28.5,0.2
SoilGrids,https://soilgrids.org,2024,-94.159322200000005,37.277372200000002,6,19,9.5,67,23.5,1.6
SoilGrids,https://soilgrids.org,2024,-94.156388899999996,37.111666700000001,5.3,10,11.8,68.7,19.5,3
SoilGrids,https://soilgrids.org,2024,-94.082213899999999,37.3432806,6.8,12.85,43.8,31,25.2,1
SoilGrids,https://soilgrids.org,2024,-94.008580499999994,37.696946099999998,5.6,12,9.6999999999999993,64.099999999999994,26.2,0.4
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,5.6,25,2.6,37.5,47.1,1
SoilGrids,https://soilgrids.org,2024,-93.952980600000004,37.312627800000001,5.2,11,21.8,29.6,48.6,0.1
SoilGrids,https://soilgrids.org,2024,-93.903370100000004,37.415232500000002,6.2,17.8,24.9,64.8,10.3,0.8
SoilGrids,https://soilgrids.org,2024,-93.834699999999998,37.318516700000004,6.9,20,17.3,66.900000000000006,15.8,1.5
SoilGrids,https://soilgrids.org,2024,-93.780261100000004,37.367163900000001,5.8,22,7.4,49.4,43.2,0.5
SoilGrids,https://soilgrids.org,2024,-93.766111100000003,37.545000000000002,5.2,7.15,1.7,47.4,50.9,0.7
SoilGrids,https://soilgrids.org,2024,-93.711194500000005,37.620249000000001,5.3,2.7,37.799999999999997,46,16.2,0.3
SoilGrids,https://soilgrids.org,2024,-93.68408203125,30.396059036254801,5,3.95,27.5,44.3,28.2,0.09
SoilGrids,https://soilgrids.org,2024,-93.509933500000002,41.0064049,7,23.3,56.5,27.4,19.2,3.84
SoilGrids,https://soilgrids.org,2024,-93.452774000000005,39.761112199999999,5.9,8,2.2999999999999998,79.599999999999994,18.100000000000001,1.5
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,5,7,21.2,32.299999999999997,7.6,0.9
SoilGrids,https://soilgrids.org,2024,-93.400558500000002,37.561943100000001,7.3,13,12,26.5,63.7,0.05
SoilGrids,https://soilgrids.org,2024,-93.374461100000005,36.858022200000001,6.4,3,29.9,61.6,8.5,3.2
SoilGrids,https://soilgrids.org,2024,-93.363334699999996,41.1511116,6.4,25.5,32.299999999999997,49.1,18.600000000000001,0.12
SoilGrids,https://soilgrids.org,2024,-93.297694399999997,39.694419400000001,5,27.25,7,48,45.1,0.5
SoilGrids,https://soilgrids.org,2024,-93.258056600000003,38.940555600000003,7.6,10.25,7,20,73,0.35
SoilGrids,https://soilgrids.org,2024,-93.135555600000004,39.6080556,5,20,10.7,61.2,28.1,0.7
SoilGrids,https://soilgrids.org,2024,-93.075721700000003,45.389362300000002,4.2,1.35,73.8,19.600000000000001,6.6,9.65
SoilGrids,https://soilgrids.org,2024,-93.0023056,37.228000000000002,4.8,11.9,4,36.200000000000003,59.8,0.1
SoilGrids,https://soilgrids.org,2024,-92.888885500000001,41.827777900000001,6.9,14,38.700000000000003,34.4,32.1,0.27999999999999997
SoilGrids,https://soilgrids.org,2024,-92.715730500000006,36.993405799999998,5,13,1.9,22.7,75.400000000000006,0.1
SoilGrids,https://soilgrids.org,2024,-92.686279299999995,33.354316699999998,4.25,22.3,92,6.6,1.4,0.65
SoilGrids,https://soilgrids.org,2024,-92.629165599999993,45.772499099999997,5.9,40.799999999999997,64.3,21.2,14.5,0.67
SoilGrids,https://soilgrids.org,2024,-92.526847200000006,38.232827800000003,6.3,16,15.5,27.1,57.4,0.1
SoilGrids,https://soilgrids.org,2024,-92.510462399999994,38.9478133,5.5,15,7,78.7,14.3,1.9
SoilGrids,https://soilgrids.org,2024,-92.471664399999995,39.880832699999999,5,21.45,13.4,47.3,39.299999999999997,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-92.459842399999999,38.501156799999997,5.6,15.8,4.0999999999999996,56.4,39.4,0.8
SoilGrids,https://soilgrids.org,2024,-92.434789899999998,38.279780100000004,4.8,14.65,37.9,45,17.100000000000001,0.2
SoilGrids,https://soilgrids.org,2024,-92.408607500000002,44.623333000000002,7.3,13.75,5.8,85,9.1999999999999993,1.69
SoilGrids,https://soilgrids.org,2024,-92.392588500000002,38.425125899999998,6.4,13.6,13.5,53.9,19.600000000000001,0.1
SoilGrids,https://soilgrids.org,2024,-92.377341000000001,38.679182300000001,6.1,15,2.1,78,19.899999999999999,1.4
SoilGrids,https://soilgrids.org,2024,-92.350587500000003,38.739054600000003,6,18.55,2.5,67.8,29.7,0.2
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,4.5999999999999996,26,4.7,48.9,71,0.5
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,7.7,17,4.9000000000000004,35.799999999999997,38.6,0.7
SoilGrids,https://soilgrids.org,2024,-92.341849999999994,36.6793111,4.3,14,18.8,58.2,23,0.1
SoilGrids,https://soilgrids.org,2024,-92.327888900000005,39.2400278,4.5,16.2,3.4,51.4,47.7,0.6
SoilGrids,https://soilgrids.org,2024,-92.261968400000001,38.449609799999998,5.9,25.95,45.9,48.6,5.5,0.4
SoilGrids,https://soilgrids.org,2024,-92.198927800000007,36.873888899999997,4.4000000000000004,2.15,25.1,22,72,2.6
SoilGrids,https://soilgrids.org,2024,-92.178054799999998,42.736389199999998,5.2,3,46.5,35.200000000000003,18.3,0.49000000000000005
SoilGrids,https://soilgrids.org,2024,-92.173888899999994,36.545833299999998,5,3,4.3,16.5,79.2,0.3
SoilGrids,https://soilgrids.org,2024,-92.167697200000006,36.768275000000003,4.8,14,12.5,74.900000000000006,12.6,0.7
SoilGrids,https://soilgrids.org,2024,-92.1240454,37.021739500000002,4.5,13,9.9,79.3,10.8,2.6
SoilGrids,https://soilgrids.org,2024,-92.086112999999997,45.219444299999999,5.9,8.0500000000000007,12.9,64.3,22.8,0.41
SoilGrids,https://soilgrids.org,2024,-92.083105599999996,36.514991700000003,5.4,15,4.5999999999999996,22.9,72.5,0.3
SoilGrids,https://soilgrids.org,2024,-91.992166699999999,40.404638900000002,7.2,18.2,45,27.7,27.3,0.1
SoilGrids,https://soilgrids.org,2024,-91.963313600000006,38.238422,5.4,2.7,17,56.5,10.6,0.2
SoilGrids,https://soilgrids.org,2024,-91.877391700000004,39.334055599999999,5.8,17,18.399999999999999,72.5,9.1,0.3
SoilGrids,https://soilgrids.org,2024,-91.817711099999997,37.036572200000002,5.0999999999999996,2.4500000000000002,4.2,20.5,75.2,0.2
SoilGrids,https://soilgrids.org,2024,-91.656583299999994,36.765861100000002,4.9000000000000004,2,30.9,54,15.1,0.1
SoilGrids,https://soilgrids.org,2024,-91.650977600000004,38.400884499999997,5,9.0500000000000007,2.6,61,36.4,0.3
SoilGrids,https://soilgrids.org,2024,-91.648429899999996,37.129795100000003,5.0999999999999996,7,18.600000000000001,49.7,23.2,0.1
SoilGrids,https://soilgrids.org,2024,-91.588888900000001,38.643194399999999,6,13.85,4.7,78.400000000000006,16.899999999999999,0.5
SoilGrids,https://soilgrids.org,2024,-91.580150000000003,37.333100000000002,5.0999999999999996,17,4.4000000000000004,13.9,81.7,0.1
SoilGrids,https://soilgrids.org,2024,-91.575416700000005,38.904861099999998,5,8.1,42.4,49.1,8.5,0.4
SoilGrids,https://soilgrids.org,2024,-91.527166699999995,38.872583300000002,4.5999999999999996,3.1,8.3000000000000007,36.1,55.6,0.2
SoilGrids,https://soilgrids.org,2024,-91.479944399999994,38.983611099999997,6.6,25,46.6,39.9,13.5,1.1000000000000001
SoilGrids,https://soilgrids.org,2024,-91.418052700000004,31.808332400000001,5.4,10,44.3,35,20.7,0.09
SoilGrids,https://soilgrids.org,2024,-91.415005600000001,37.263125000000002,5.9,4,15,71.7,13.3,1.6
SoilGrids,https://soilgrids.org,2024,-91.384722199999999,38.963333300000002,5.2,18,4.8,48.2,47,0.2
SoilGrids,https://soilgrids.org,2024,-91.346177800000007,37.378169399999997,5.0999999999999996,4,59.6,19.7,20.7,0.1
SoilGrids,https://soilgrids.org,2024,-91.316855599999997,37.109202799999998,5.4,6,13.4,61.8,24.8,0.2
SoilGrids,https://soilgrids.org,2024,-91.233333299999998,37.066666699999999,5.4,3.2,40.799999999999997,45.2,14,1.6
SoilGrids,https://soilgrids.org,2024,-91.226122200000006,37.568627800000002,5,12.8,9.6,37,53.4,0.1
SoilGrids,https://soilgrids.org,2024,-91.198147199999994,37.009094400000002,5,8,37.4,53.1,9.5,0.3
SoilGrids,https://soilgrids.org,2024,-91.1735556,37.162472200000003,5.6,2.6,10.9,48.2,40.9,0.1
SoilGrids,https://soilgrids.org,2024,-91.138741699999997,37.175033300000003,5.0999999999999996,9,21.2,70.099999999999994,8.6999999999999993,0.2
SoilGrids,https://soilgrids.org,2024,-91.138549999999995,37.1745722,4.9000000000000004,5.25,0.5,6.6,92.8,0.1
SoilGrids,https://soilgrids.org,2024,-91.100399999999993,37.133650000000003,4.8,3,38.6,28,22.6,0.1
SoilGrids,https://soilgrids.org,2024,-91.098736099999996,37.147538900000001,4.5,4,24.9,55,20.100000000000001,0.1
SoilGrids,https://soilgrids.org,2024,-91.087249999999997,36.951500000000003,6.3,5.05,5.0999999999999996,73.5,21.5,1.3
SoilGrids,https://soilgrids.org,2024,-91.015537899999998,37.838752499999998,5.2,10,13.6,39.6,46.8,0.2
SoilGrids,https://soilgrids.org,2024,-90.913895299999993,37.8447453,4.8,3,18.7,8.3000000000000007,73,0.1
SoilGrids,https://soilgrids.org,2024,-90.909852799999996,37.87115,4.5999999999999996,27.75,38.1,44.7,17.2,0.1
SoilGrids,https://soilgrids.org,2024,-90.870522199999996,37.558925000000002,7.8,3,58.7,21.3,20,0.1
SoilGrids,https://soilgrids.org,2024,-90.869382000000002,37.879093099999999,5.5,3,10,68.2,21.8,0.1
SoilGrids,https://soilgrids.org,2024,-90.810668899999996,34.730396300000002,7.5,11.3,50.5,32.200000000000003,17.3,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-90.757499699999997,41.031665799999999,5.9,17,7.9,67.8,24.3,1.08
SoilGrids,https://soilgrids.org,2024,-90.752499999999998,38.181666700000001,7.6,5.5,4.7,9.6999999999999993,85.7,0.2
SoilGrids,https://soilgrids.org,2024,-90.750027799999998,38.839583300000001,5.3,17.45,5,82.7,12.3,1.3
SoilGrids,https://soilgrids.org,2024,-90.747059500000006,38.175611099999998,5.4,17,31.3,40.4,28.3,0.7
SoilGrids,https://soilgrids.org,2024,-90.743995699999999,34.729286199999997,6.5,7.2,40.799999999999997,76.3,22.4,0.06
SoilGrids,https://soilgrids.org,2024,-90.740837099999993,44.431945800000001,3.9,1,86.1,12.2,1.7,4.2799999999999994
SoilGrids,https://soilgrids.org,2024,-90.716667200000003,37.808555599999998,4.9000000000000004,4.25,19.7,64.7,15.6,0.1
SoilGrids,https://soilgrids.org,2024,-90.659199999999998,44.35427,5.2,0.2,90.3,6.7,2.9,0.37
SoilGrids,https://soilgrids.org,2024,-90.632894399999998,36.937466700000002,4.8,12,8.8000000000000007,33.4,57.8,0.2
SoilGrids,https://soilgrids.org,2024,-90.583333300000007,36.65,5.0999999999999996,4.2,24.9,44.5,26.3,0.5
SoilGrids,https://soilgrids.org,2024,-90.536497699999998,38.462829200000002,4.5,14,3.3,62.5,34.200000000000003,0.2
SoilGrids,https://soilgrids.org,2024,-90.4953079,37.569278699999998,4.8,8.3000000000000007,65.099999999999994,18.600000000000001,16.3,0.1
SoilGrids,https://soilgrids.org,2024,-90.429725599999998,43.293888099999997,7.8,16.2,32.4,12.3,55.3,0.38
SoilGrids,https://soilgrids.org,2024,-90.401722199999995,36.869138900000003,4.8,4.2,2.1,81.400000000000006,9.9,0.7
SoilGrids,https://soilgrids.org,2024,-90.378669700000003,37.443164799999998,4.8,5,5.6,63.1,31.3,0.2
SoilGrids,https://soilgrids.org,2024,-90.373336800000004,37.2763901,4.7,12,12,75.3,12.7,0.8
SoilGrids,https://soilgrids.org,2024,-90.359168999999994,37.513610800000002,4.7,6,17.5,50.3,32.200000000000003,0.1
SoilGrids,https://soilgrids.org,2024,-90.320555600000006,37.2972222,5.0999999999999996,2,50.3,34,15.7,0.1
SoilGrids,https://soilgrids.org,2024,-90.226646400000007,36.714561500000002,5.9,7,33.5,45.3,21.2,1.6
SoilGrids,https://soilgrids.org,2024,-90.179222100000004,37.425861400000002,5,12.25,4.2,64.3,31.5,0.4
SoilGrids,https://soilgrids.org,2024,-90.1,36.783333300000002,4.2,15,1.2,42.9,55.9,0.4
SoilGrids,https://soilgrids.org,2024,-90.009079,37.105270400000002,4.9000000000000004,6.8,59.8,31.4,8.8000000000000007,0.1
SoilGrids,https://soilgrids.org,2024,-89.881927500000003,37.355110199999999,5.0999999999999996,13,3.6,76.5,19.899999999999999,1.2
SoilGrids,https://soilgrids.org,2024,-89.319976800000006,36.727825199999998,6.1,34.6,3.8,53.2,32.4,0.8
SoilGrids,https://soilgrids.org,2024,-89.210838317870994,37.118896484375,8.5,9.8000000000000007,3.3,80.3,18.899999999999999,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-88.989502799999997,37.316181700000001,5.9,10.25,4,72.599999999999994,23.4,3.6399999999999997
SoilGrids,https://soilgrids.org,2024,-88.706390400000004,46.675277700000002,5,4.4000000000000004,16.399999999999999,75.5,8.1,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-86.986106899999996,41.155574799999997,6,1.55,97.9,1.5,0.6,0.01
SoilGrids,https://soilgrids.org,2024,-86.830619812011705,40.247756958007798,4.7,12.7,16,53.8,30.2,0.31
SoilGrids,https://soilgrids.org,2024,-86.734725999999995,39.169445000000003,6.7,11.4,4.5,74.400000000000006,25,0.62
SoilGrids,https://soilgrids.org,2024,-86.731109599999996,38.209446,4.5999999999999996,8,7.7,63,29.3,0.16
SoilGrids,https://soilgrids.org,2024,-86.642501800000005,38.2233315,5,5.0999999999999996,30.1,50.3,30.9,3.16
SoilGrids,https://soilgrids.org,2024,-86.639442399999993,38.222778300000002,5.2,35.049999999999997,7.4,39.1,53.5,0.12
SoilGrids,https://soilgrids.org,2024,-84.685833299999999,43.627555600000001,5.8,3.15,96.9,2.6,0.5,0.05
SoilGrids,https://soilgrids.org,2024,-84.446807899999996,35.371887200000003,6,2,66,10.9,23.1,0.03
SoilGrids,https://soilgrids.org,2024,-82.580558800000006,8.8583335999999999,6,1.4,64,47,3,2.5
SoilGrids,https://soilgrids.org,2024,-82.518058800000006,32.8227768,4.8,2.2000000000000002,75.599999999999994,12.6,11.8,0.16
SoilGrids,https://soilgrids.org,2024,-82.3665314,29.633583099999999,4.9000000000000004,1.95,89.2,3.1,7.7,0.18
SoilGrids,https://soilgrids.org,2024,-82.099845900000005,33.387092600000003,4.9000000000000004,0.8,50.5,2.2000000000000002,37.1,0.01
SoilGrids,https://soilgrids.org,2024,-82.003890999999996,35.884166700000002,5.4,4.95,84.1,12.2,3.7,0.06
SoilGrids,https://soilgrids.org,2024,-81.180557300000004,7.7805556999999999,5.9,9.0500000000000007,38,28,34,0.67
SoilGrids,https://soilgrids.org,2024,-81.0780563,38.279445600000003,4.4000000000000004,2.9,27.6,53.5,18.899999999999999,3.15
SoilGrids,https://soilgrids.org,2024,-80.868331900000001,36.483890500000001,5,2.35,67.2,13.4,19.399999999999999,0.05
SoilGrids,https://soilgrids.org,2024,-79.932502700000001,38.448612199999999,3.5,6,64.099999999999994,23.2,12.7,2.21
SoilGrids,https://soilgrids.org,2024,-79.864166699999998,41.670833299999998,5.5,2,52.8,39.299999999999997,7.9,0.57000000000000006
SoilGrids,https://soilgrids.org,2024,-79.857500000000002,41.523611099999997,5.3,4,87.1,6.4,6.5,0.55000000000000004
SoilGrids,https://soilgrids.org,2024,-79.749771100000004,36.333416,5.25,16.100000000000001,22.2,39.6,4.5999999999999996,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-79.7,-4.3,5.2,4.5999999999999996,34,33,33,2.2800000000000002
SoilGrids,https://soilgrids.org,2024,-79.249755899999997,35.500095399999999,5.2,18.399999999999999,30.9,55.6,13.5,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-78.644444444444403,-0.53333333333333299,6.4,4.0999999999999996,66,25,10,4.29
SoilGrids,https://soilgrids.org,2024,-78.008049,37.541721299999999,5.7,15.95,44.2,15,40.799999999999997,0.24
SoilGrids,https://soilgrids.org,2024,-77.478332499999993,39.878612500000003,4.7,2.25,28.6,51.7,19.7,0.18
SoilGrids,https://soilgrids.org,2024,-77.329177900000005,36.547748599999998,5.4,2,90.7,5.4666667000000002,3.8333333000000001,0.01
SoilGrids,https://soilgrids.org,2024,-77.268888899999993,41.190277799999997,6.8,3,1.8,54.3,20.100000000000001,0.08
SoilGrids,https://soilgrids.org,2024,-76.834724399999999,39.027500199999999,4,5.15,13.7,53.9,32.4,0.24
SoilGrids,https://soilgrids.org,2024,-76.830555599999997,41.1952778,5.8,4,30.7,57.5,11.8,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-76.583335899999994,2.4166666999999999,5.2,3.2,84.8,15.2,0,1.6600000000000001
SoilGrids,https://soilgrids.org,2024,-76.003715499999998,36.841587099999998,4.3,1,2.8,73.3,23.9,0.33999999999999997
SoilGrids,https://soilgrids.org,2024,-75.7102778,41.599166699999998,6,4,50.1,32.9,17,0.18
SoilGrids,https://soilgrids.org,2024,-75.655277799999993,41.595277799999998,5.3,6,46.1,36.1,17.8,0.18
SoilGrids,https://soilgrids.org,2024,-75.300003099999998,39.7141685,4.5,0.8,52.3,36.799999999999997,10.9,0.05
